game,achievement,description,achieved,unlocktime
Persona 5 Royal,Spirit of Rebellion,Obtained Arsène.,True,2024-07-10 23:56:47
Persona 5 Royal,Phantom Thieves: Assemble!,Established your own squad of thieves.,True,2024-07-12 23:59:42
Persona 5 Royal,One Step at a Time,Completed a Mementos request.,True,2024-07-13 00:28:24
Persona 5 Royal,A Most Studious Disguise,Scored the highest on your exams.,False,null
Persona 5 Royal,Pure Perfection,Maxed out all social stats.,False,null
Persona 5 Royal,Tokyo Tourist,Went to a hangout spot with someone.,True,2024-07-12 23:26:18
Persona 5 Royal,My Closest Partner,Entered a special relationship.,True,2024-08-19 18:13:58
Persona 5 Royal,True Confidence,Maxed out one of your Confidants.,True,2024-08-19 18:35:32
Persona 5 Royal,Awakening the Phantom Thieves,Evolved a party member's Persona.,False,null
Persona 5 Royal,I am Thou...,Obtained a Persona through negotiation.,True,2024-07-11 18:19:26
Persona 5 Royal,Tactical Teamwork,Performed a Baton Pass.,True,2024-07-11 18:18:33
Persona 5 Royal,Let's Blow It Up,Defeated enemies via Disaster Shadow explosion.,True,2024-07-11 19:29:17
Persona 5 Royal,You'd Better Hang On!,Used the grappling hook.,True,2024-07-11 18:39:13
Persona 5 Royal,Technician,Triggered a Technical.,True,2024-07-11 18:42:08
Persona 5 Royal,Talent Thief,Obtained a Skill Accessory from a Palace ruler.,True,2024-07-13 15:45:34
Persona 5 Royal,The Purpose of a Thief,Obtained a Treasure Demon.,True,2024-07-16 23:35:03
Persona 5 Royal,It's Showtime!,Performed a Showtime attack.,True,2024-07-19 16:35:38
Persona 5 Royal,Jose's Favorite Customer,Traded in flowers while in Mementos.,True,2024-08-19 14:38:21
Persona 5 Royal,The Phantom Philatelist,Traded in stamps while in Mementos.,True,2024-08-19 14:37:30
Persona 5 Royal,The Search for Power,Completely changed the cognition of Mementos.,False,null
Persona 5 Royal,The Deviated Cognition,Encountered a deviation in Mementos.,False,null
Persona 5 Royal,Unsurpassed Rebel,Conquered the Reaper.,False,null
Persona 5 Royal,A Deadly Debut,Performed a Guillotine execution.,True,2024-07-11 22:05:23
Persona 5 Royal,Efficient Executioner,Performed a Group Guillotine execution.,False,null
Persona 5 Royal,Intensive Training,Used Incense on a Persona in Lockdown.,False,null
Persona 5 Royal,Success Built on Sacrifice,Performed a Gallows execution.,True,2024-08-18 17:41:40
Persona 5 Royal,Accident-Prone,Performed an execution during a Fusion Alarm.,True,2024-07-21 17:40:14
Persona 5 Royal,A Grand Experiment,Performed an Electric Chair execution.,True,2024-07-17 16:30:02
Persona 5 Royal,Leblanc Buffer,Cleaned up in Leblanc.,True,2024-07-12 22:41:12
Persona 5 Royal,Punch That Clock!,Worked a part-time job.,True,2024-08-20 19:39:06
Persona 5 Royal,Batter Up!,Scored a hit at the batting cages.,True,2024-07-12 23:10:09
Persona 5 Royal,Getting the Vapors,Couldn't take the heat in the bathhouse.,True,2024-07-18 16:09:42
Persona 5 Royal,Easy Money,Won the lottery.,False,null
Persona 5 Royal,Going Against the Crane,Scored a prize in the crane game.,False,null
Persona 5 Royal,Trash Into Treasure,Sold old clothing at Furugi no Neuchi.,True,2024-07-17 23:47:14
Persona 5 Royal,Dartslinger,Played a game of darts.,True,2024-07-17 23:59:57
Persona 5 Royal,A Hustler's Journey,Played a game of billiards.,True,2024-07-18 00:38:20
Persona 5 Royal,A Night in Kichijoji,Attended the jazz club.,True,2024-07-22 20:56:44
Persona 5 Royal,A Serene Experience,Visited a temple.,False,null
Persona 5 Royal,Professional Modification,Customized a gun.,False,null
Persona 5 Royal,Angler's Debut,Passed time at the fishing pond.,False,null
Persona 5 Royal,Master of Akihabara,Ordered from the special menu at the maid café.,False,null
MONSTER HUNTER RISE,Apex Shortsword,Granted for banishing an Apex in the Rampage. Its blade is riddled with battle scars.,False,null
MONSTER HUNTER RISE,Tempestuous Triumph Scroll,"A hanging scroll from Master Hojo, depicting your victory over Wind Serpent Ibushi.",False,null
MONSTER HUNTER RISE,Beat-up Construction Kit,Awarded for unlocking lots of camps. Each of its nicks and grooves tells a story.,False,null
MONSTER HUNTER RISE,Badge of Excellence,"The mark of a peerless hunter, conferred only to those who have earned a lot of awards.",False,null
MONSTER HUNTER RISE,Kamura Amulet,A trinket given to new hunters who have proved themselves capable.,False,null
MONSTER HUNTER RISE,Ancestral Blade,A prize for vanquishing Magnamalo. This blade has led Kamura for generations.,False,null
MONSTER HUNTER RISE,Calamity Conqueror Scroll,Received upon defeating Ibushi and Narwa. Depicts the two serpents leading the Rampage.,False,null
MONSTER HUNTER RISE,Fan of Fading Crimson,A decorative fan awarded to those who vanquished the crimson-glowing threat to the village.,False,null
MONSTER HUNTER RISE,Fan of Ascendancy,The mark of a hunter who has attempted some of the toughest quests around—and won.,False,null
MONSTER HUNTER RISE,Fan of True Ascendancy,Mark of a hunter who has bested Infernal Springs' most arduous challenges.,False,null
MONSTER HUNTER RISE,Aspiring Hunter Certificate,A souvenir from the Guild for completing many low rank quests.,False,null
MONSTER HUNTER RISE,Adept Hunter Certificate,A souvenir from the Guild for completing many high rank quests.,False,null
MONSTER HUNTER RISE,Rampage Nemesis Certificate,A souvenir from the Guild for completing many Rampage quests.,False,null
MONSTER HUNTER RISE,Arena Fighter Certificate,A souvenir from the Guild for completing many Arena quests.,False,null
MONSTER HUNTER RISE,Spiritwood Necklace,Awarded for completing 50 quests in the Shrine Ruins. Made from Spiritwood branches.,False,null
MONSTER HUNTER RISE,Frozen Lampsquid Earring,Awarded for completing 50 quests in the Frost Islands. A relic encased in primeval ice.,False,null
MONSTER HUNTER RISE,Prismatic Chalice,Awarded for completing 50 quests in the Flooded Forest. Was found buried under rubble.,False,null
MONSTER HUNTER RISE,Silver Cactus Ring,Awarded for completing 50 quests in the Sandy Plains. A peculiar silver cactus ring.,False,null
MONSTER HUNTER RISE,Heliotrope Bracelet,Awarded for completing 50 quests in the Lava Caverns. Glitters a red-blue mélange.,False,null
MONSTER HUNTER RISE,Wreath of Honor,A wreath received from the villagers as thanks for taking on their many requests.,False,null
MONSTER HUNTER RISE,Kamura Pinwheel,Awarded for performing 1000 Wiredashes. Spins smoothly in the wind.,False,null
MONSTER HUNTER RISE,Shabby Canyne Saddle,Awarded for riding Canynes many times. Worn in odd places from use on countless voyages.,False,null
MONSTER HUNTER RISE,Great Wirebug Plate,Awarded for discovering many Great Wirebug launch points. Sports a nice relevant design.,False,null
MONSTER HUNTER RISE,Hunting Helpers Plate,Awarded for gathering 500 Hunting Helpers. Features a beautiful depiction of them.,False,null
MONSTER HUNTER RISE,Golden Spiribug Plate,Awarded for gathering 1000 Golden and Gilded Spiribugs. Shines much like they do.,False,null
MONSTER HUNTER RISE,Antique Bookmark,Awarded for finding many Old Messages. Adorned with a tasteful pattern.,False,null
MONSTER HUNTER RISE,Deft-hand Rod,"Awarded for catching many fish. Feels familiar in your hands. One cast, one catch!",False,null
MONSTER HUNTER RISE,Well-done Grillmeister,"Awarded for cooking a welldone steak 30 times. Good job, and well done!",False,null
MONSTER HUNTER RISE,Copper Ecologist's Award,Awarded for photographing many Hunting Helpers. Proof you've expanded your hunter horizons.,False,null
MONSTER HUNTER RISE,Silver Ecologist's Award,Awarded by one enthusiastic researcher for photographing many Rare Creature.,False,null
MONSTER HUNTER RISE,Gold Ecologist's Award,Awarded for photographing many Endemic Lifeforms. Now you're a Guild-recognized researcher!,False,null
MONSTER HUNTER RISE,Extravagant Cashbox,"Awarded for earning 1,000,000 zenny. Heavy with impressively intricate goldwork.",False,null
MONSTER HUNTER RISE,Well-worn Cashbox,"Awarded for accumulating 100,000 Kamura Points. Gleams with polish despite great use.",False,null
MONSTER HUNTER RISE,Thank-mew Letter,Awarded for hiring 50 Buddies. We a-purr-eciate your fur-iendly patronage!,False,null
MONSTER HUNTER RISE,Good Luck Charm,Proof of having sent the Meowcenaries out on a quest 100 times.,False,null
MONSTER HUNTER RISE,"From Palicoes, with Love",Awarded for raising various support-type Palicoes to their maximum levels.,False,null
MONSTER HUNTER RISE,Palamute Gear Tune-up Kit,Awarded for collecting a lot of Palamute Gear. Daily maintenance is what will make it last!,False,null
MONSTER HUNTER RISE,Luxury Armor Stand,Awarded for forging many valuable weapons and armor. Made from premium materials.,False,null
MONSTER HUNTER RISE,Colorful Armor Stand,Awarded for forging many a layered armor. Its variegated hues are simply captivating.,False,null
MONSTER HUNTER RISE,Petalace Arrangement Vase,Awarded for obtaining many Petalaces. It fills rooms with a delightful floral aroma.,False,null
MONSTER HUNTER RISE,Master's Black Belt,"Awarded for obtaining many Switch Skills, a feat of both mental and bodily discipline.",False,null
MONSTER HUNTER RISE,Chef's Trusty Tools,Awarded for helping Yomogi. You can almost hear the Tea Dealers' chanting when looking at it.,False,null
MONSTER HUNTER RISE,Sturdy Padlock,Awarded for collecting many decorations and hanging scrolls. Remember to lock up!,False,null
MONSTER HUNTER RISE,Cohoots' Dresser,Awarded to connoisseurs of Cohoot outfits. Perfect for storing your avian apparel.,False,null
MONSTER HUNTER RISE,Runner's Sandals,Awarded for talking to many of Kamura's citizens. Feels like walking on a carpet of cloud.,False,null
MONSTER HUNTER RISE,Dreadnought Destroyer Plaque,"Awarded for hunting 1,000 large monsters.",False,null
MONSTER HUNTER RISE,Five-in-One Plaque,Awarded for hunting 5 monsters in 1 Expedition Tour.,False,null
MONSTER HUNTER RISE,Seasoned Jockey Plaque,Awarded for riding many different monsters.,False,null
MONSTER HUNTER RISE,Mini Crown Plaque,Awarded for registering many miniature crownsized monsters.,False,null
MONSTER HUNTER RISE,Gold Crown Plaque,Awarded for registering many gold crown-sized monsters.,False,null
MONSTER HUNTER RISE,Royal Request for Cooperation,An official request for Kamura's hunter. Awarded for collaboration with Elgado Outpost.,False,null
MONSTER HUNTER RISE,Long-Distance Binoculars,Binoculars giving a clear view of far-off targets. Awarded to staunch investigators.,False,null
MONSTER HUNTER RISE,Survey Cape,Protects the wearer from the harshest environments. Awarded for hunting the Garangolm.,False,null
MONSTER HUNTER RISE,Azure Feather Fountain Pen,A fountain pen with a blue feather gifted by Fiorayne. Awarded for hunting the Lunagaron.,False,null
MONSTER HUNTER RISE,Majestic Desk Banner,A desk flag proving the owner's distinguished service. Awarded for slaying Malzeno.,False,null
MONSTER HUNTER RISE,Royal Declaration of Gratitude,An official thank-you letter. For hunters who contributed greatly to the Kingdom's peace.,False,null
MONSTER HUNTER RISE,Record of Utmost Valor - Master,A souvenir from the Guild for completing many Master Rank quests.,False,null
MONSTER HUNTER RISE,Snowy Cohoot Mini-Pouch,"Awarded for befriending a fledgling Snowy Cohoot from Elgado. Looks tiny, but has a big appetite.",False,null
MONSTER HUNTER RISE,Record of Utmost Valor - Arena,A souvenir from the Guild for completing even more Arena quests.,False,null
MONSTER HUNTER RISE,Painting - Foreign Threads,Awarded for completing many Follower Quests to mark deep village-Outpost ties.,False,null
MONSTER HUNTER RISE,Painting - Seicho's Place,Proof of having completed many Support Surveys. Soar away into a clear blue sky.,False,null
MONSTER HUNTER RISE,Cups of Friendship,Awarded for deepening bonds with many Followers. Sharing this cup fosters friendship.,False,null
MONSTER HUNTER RISE,Painting - Crimson Nightmare,A depiction of the dreadful Qurio. Awarded for completing numerous Anomaly Quests.,False,null
MONSTER HUNTER RISE,Sea-Blue Amulet,Awarded for completing 50 quests in the Jungle. A talisman to protect you on your travels.,False,null
MONSTER HUNTER RISE,Copal Brooch,Awarded for completing 50 quests in the Citadel. A charm praying for your good health.,False,null
MONSTER HUNTER RISE,Beloved Bouquet,Awarded for fulfilling various requests in Kamura and/or Elgado.,False,null
MONSTER HUNTER RISE,Familiar Construction Kit,An easy-to-deploy camping kit. Awarded for unlocking a lot of camps in the Jungle and Citadel.,False,null
MONSTER HUNTER RISE,Great Wirebug Medal,Awarded for discovering a lot of Great Wirebug launch points in the Jungle and the Citadel.,False,null
MONSTER HUNTER RISE,Immaculate Bookmark,Awarded for discovering a lot of Old Messages in the Jungle and Citadel. An unspoiled antique.,False,null
MONSTER HUNTER RISE,Natural Picture Frame,A smart frame awarded for photographing many creatures in the Citadel and Jungle.,False,null
MONSTER HUNTER RISE,Transcender's Red Sash,Its refinement exceeds human capability. Awarded for obtaining even more Switch Skills.,False,null
MONSTER HUNTER RISE,Great Helmet,A pretty great winged helmet. Awarded for forging even more valuable weapons and armor.,False,null
MONSTER HUNTER RISE,Gorgeous Helm,A helm with golden hollows and blue wings. Awarded for forging even more valuable layered armor.,False,null
MONSTER HUNTER RISE,Solid Padlock,"Awarded for collecting even more trinkets and wall hangings. Won't budge, no matter what.",False,null
MONSTER HUNTER RISE,Maestro's Trusty Tools,"Super popular in the Tea Shop! Awarded for helping make new dango, even in far-off Elgado.",False,null
MONSTER HUNTER RISE,Secret Honey Jar,Awarded to dango connoisseurs for using many Hopping Skewers. Add honey to sweeten things up!,False,null
MONSTER HUNTER RISE,Napping Felyne & Canyne,Toys of a cuddling Felyne and Canyne. Awarded to avid instructors at the Buddy Dojo.,False,null
MONSTER HUNTER RISE,Sojourn Necklace,A necklace that ended up with your Buddy. Awarded for trading with Letters of Introduction.,False,null
MONSTER HUNTER RISE,Buddy Whistle,A simple flute with far-reaching tones. Awarded to those who have found a lot of Recon destinations.,False,null
MONSTER HUNTER RISE,Flaky Canyne Pie,A tasty treat for hard-working Canynes. Awarded for teaching your Canyne lots of techniques.,False,null
MONSTER HUNTER RISE,Polychrome Acorn,A cute and colorful painted acorn. Awarded for having lots of Buddies with outstanding Skill Memory.,False,null
MONSTER HUNTER RISE,Windbreaker Scarf,Ignore wind as you whip through the world. Awarded for performing many Switch Skill Swaps.,False,null
MONSTER HUNTER RISE,Jewelgrass Planter,Awarded to those who rode various monsters with the power of Morphed Wirebugs.,False,null
MONSTER HUNTER RISE,Unbreakable Bag,Wow! A whole bag awarded for obtaining samples of items from all over the place.,False,null
MONSTER HUNTER RISE,Comfortable Sandals,Sandals for exploring. Awarded for talking with lots of people in the Outpost.,False,null
MONSTER HUNTER RISE,Hunter's Bronze Shield,Awarded for hunting 100 large master rank monsters.,False,null
MONSTER HUNTER RISE,Hunter's Silver Shield,Awarded for hunting 500 large master rank monsters.,False,null
MONSTER HUNTER RISE,Hunter's Gold Shield,Awarded for hunting 1000 large master rank monsters.,False,null
MONSTER HUNTER RISE,Miniature Crown Shield,Awarded for registering almost all miniature crown-sized monsters.,False,null
MONSTER HUNTER RISE,Gold Crown Shield,Awarded for registering almost all gold crown-sized monsters.,False,null
MONSTER HUNTER RISE,Anomaly Hunt Silver Trophy,Awarded for slaying your first afflicted monster.,False,null
MONSTER HUNTER RISE,Anomaly Hunt Gold Trophy,Awarded for slaying 100 afflicted monsters.,False,null
MONSTER HUNTER RISE,Anomaly Research Report,"An extremely detailed report, the result of impressive hard work researching the Anomaly.",False,null
MONSTER HUNTER RISE,Vermilion Amber Essence,Awarded only to those who have completed tasks designated by the Research Lab to be the most difficult.,False,null
MONSTER HUNTER RISE,Bahari's Hand-Wound Birdie,Bahari's handmade toy that walks when wound up. Proves you frequent the Anomaly Lab.,False,null
MONSTER HUNTER RISE,Smithy's Custom-made Gloves,Awarded for Augmenting many weapons via Qurious Crafting. Specially developed to handle dangerous afflicted materials.,False,null
MONSTER HUNTER RISE,Smithy's Tools of the Trade,Awarded for Augmenting a lot of armor via Qurious Crafting. These tools can work even the most brittle of materials.,False,null
MONSTER HUNTER RISE,Surmounter’s Slaying Shield,Awarded for slaying your first Risen monster.,False,null
MONSTER HUNTER RISE,Shining Surmounter’s Shield,Awarded for slaying 15 Risen monsters.,False,null
MONSTER HUNTER RISE,Hero's Accolade,"The mark of a great hero, who has acquired a large number of awards.",False,null
Nine Sols,My Revenge Starts Here,no description available,False,null
Nine Sols,"I'm Coming for You, Old Friend",no description available,False,null
Nine Sols,Reap What You Sow,no description available,False,null
Nine Sols,You Should Respect Your Elders,no description available,False,null
Nine Sols,Jail Break,no description available,False,null
Nine Sols,"No Pain, No Gain",no description available,False,null
Nine Sols,Wake Up From My Sin,no description available,False,null
Nine Sols,"Come, Sweet Death",no description available,False,null
Nine Sols,We Have Each Other,no description available,False,null
Nine Sols,Learned From the Best,no description available,False,null
Nine Sols,Shooting Star,no description available,False,null
Nine Sols,Home Sweet Home,no description available,False,null
Nine Sols,Fight Through Hardship,Finish Nine Sols on Standard Mode.,False,null
Nine Sols,Fight Dirty,no description available,False,null
Nine Sols,The Cavalry's Here,no description available,False,null
Nine Sols,Passing on the Torch,no description available,False,null
Nine Sols,Rest for the Wicked,no description available,False,null
Nine Sols,Found You,no description available,False,null
Nine Sols,Evolution,no description available,False,null
Nine Sols,Magical Bean,no description available,False,null
Nine Sols,Repurposed,no description available,False,null
Nine Sols,Across Time and Space,no description available,False,null
Nine Sols,Blessed Messages,Discover the message board for blessings upon the Departure of New Kunlun's Voyage.,False,null
Nine Sols,Do Re Mi So La,Unravel the mystery of the Daybreak Tower's music sheet.,False,null
Nine Sols,The Warrior Within,Master all skills in the skill tree.,False,null
Nine Sols,Treasure Hunter,Find all resources and information marked by Shanhai 9000.,False,null
Nine Sols,Well Prepared,Collect every Jade.,False,null
Nine Sols,My Most Trusted Friend,"Max out the ammo capacity of the Azure Bow and obtain Cloud Piercer X, Thunder Buster X, and Shadow Hunter X.",False,null
Nine Sols,"I'm Yi, I Have a Drinking Problem",Drink all the wine brewed by Shennong.,False,null
Nine Sols,One Man Army,Defeat every optional miniboss.,False,null
Nine Sols,What Have You Done?!,Break the clay pot made by Shuanshuan,False,null
Nine Sols,Robo Fight!,Defeat Tianshou while driving a robot.,False,null
Nine Sols,Stonks!,Recycle Shuanshuan's coin.,False,null
Nine Sols,You Bastard...,Obtain map data from Shanhai 9000 by force.,False,null
Nine Sols,Gimme Gimme,Establish a deep relationship with Shuanshuan.,False,null
DAVE THE DIVER,Bancho Sushi is Back!,Fixed the Sushi Restaurant.,False,null
DAVE THE DIVER,Undersea Gunslinger,Completed the gun tutorial.,False,null
DAVE THE DIVER,New Undersea Friend,Completed the Dolphin's request.,False,null
DAVE THE DIVER,Better Equipment,Made first equipment upgrade.,False,null
DAVE THE DIVER,Undersea Civilization!,Discovered the under-sea village.,False,null
DAVE THE DIVER,Deep-sea Diver,Entered the Deep Sea for the first time.,False,null
DAVE THE DIVER,Culinary Researcher,Researched 5 new dishes,False,null
DAVE THE DIVER,Culinary Master,Enhanced 5 dishes.,False,null
DAVE THE DIVER,Shop's Lookin' Good!,Bought First Interior Item.,False,null
DAVE THE DIVER,Influencer,Reached Bronze Level in Cooksta.,False,null
DAVE THE DIVER,Scrap Metal Collector,Picked up 100 items.,False,null
DAVE THE DIVER,Angry Shark!,Caught first shark.,False,null
DAVE THE DIVER,Dave the Sniper,Caught 10 fish with a Sniper Rifle.,False,null
DAVE THE DIVER,Mister Melee,Caught 20 fish with melee weapons.,False,null
DAVE THE DIVER,Saved Dave!,First time bringing Dave back from the brink of death.,False,null
DAVE THE DIVER,A Dark and Cold Place,Discovered the Glacial Passage.,False,null
DAVE THE DIVER,Momo's Secret,Got to know Momo a little better.,False,null
DAVE THE DIVER,Achoo!,Entered the Glacial Area for the first time.,False,null
DAVE THE DIVER,A Peaceful Blue Hole,Watched the ending credits.,False,null
DAVE THE DIVER,Dumplings in the Water,Mima's restaurant opened.,False,null
DAVE THE DIVER,The Seaweed is Growing!,Gumo's seaweed farm opened.,False,null
DAVE THE DIVER,Feeble Blacksmith,Duwa's workshop opened.,False,null
DAVE THE DIVER,Weapon Collector,Collected all the blueprints.,False,null
DAVE THE DIVER,Arms Craftsman,Enhanced gun 3 times.,False,null
DAVE THE DIVER,Sea People Historian,Captured all of the Sea People murals.,False,null
DAVE THE DIVER,Predator of the Blue Hole,Caught 300 fish.,False,null
DAVE THE DIVER,Ration Eater,no description available,False,null
DAVE THE DIVER,Catman,Fed cat 20 times.,False,null
DAVE THE DIVER,Blacksmith Helper,Sold 200 items at workshop.,False,null
DAVE THE DIVER,Professional Farmer,Installed sprinklers in the garden.,False,null
DAVE THE DIVER,GYAO! Master,Raised 5 GYAO!s.,False,null
DAVE THE DIVER,Photographer,Took 10 photos at Photo Spots.,False,null
DAVE THE DIVER,Strange Fish,Captured 5 FishMon.,False,null
DAVE THE DIVER,Dev Killer,no description available,False,null
DAVE THE DIVER,Creature Hunter,no description available,False,null
DAVE THE DIVER,My Wonderful Rice Field!,Rice field expanded to maximum.,False,null
DAVE THE DIVER,My Wonderful Field!,Vegetable farm expanded to maximum.,False,null
DAVE THE DIVER,God of Lightning,no description available,False,null
DAVE THE DIVER,A Bancho Sushi Regular,Achieved Platinum rank in Cooksta.,False,null
DAVE THE DIVER,Leadership,Trained employees to level 20.,False,null
DAVE THE DIVER,Cooksta Influencer,Achieved Diamond rank in Cooksta.,False,null
DAVE THE DIVER,Artisan's Flame,Researched 30 new dishes.,False,null
DAVE THE DIVER,Manager,Bancho Sushi formed a branch restaurant.,False,null
PUBG: BATTLEGROUNDS,Last Survivor,Win a game 10 times.,False,null
PUBG: BATTLEGROUNDS,Winner Winner Chicken Dinner!,Obtain a Chicken Dinner in Solo.,False,null
PUBG: BATTLEGROUNDS,Dynamic Duo,Obtain a Chicken Dinner in Duos.,False,null
PUBG: BATTLEGROUNDS,Fantastic Four,Obtain a Chicken Dinner in Squads.,False,null
PUBG: BATTLEGROUNDS,Top 10,Reach the top 10 10 times.,False,null
PUBG: BATTLEGROUNDS,Pacifist,Reach the top 10 without killing anyone.,False,null
PUBG: BATTLEGROUNDS,CQB Master,"Kill 200 players with a shotgun, a submachine gun, and/or a pistol.",False,null
PUBG: BATTLEGROUNDS,CQB Expert,"Kill 50 players with a shotgun, a submachine gun, and/or a pistol.",False,null
PUBG: BATTLEGROUNDS,CQB Novice,"Kill 10 players with a shotgun, a submachine gun, and/or a pistol.",False,null
PUBG: BATTLEGROUNDS,Marksman Master,Kill 100 players with an assault rifle and/or a sniper rifle from over 100 meters away.,False,null
PUBG: BATTLEGROUNDS,Marksman Expert,Kill 30 players with an assault rifle and/or a sniper rifle from over 100 meters away.,False,null
PUBG: BATTLEGROUNDS,Marksman Novice,Kill 10 players with an assault rifle and/or a sniper rifle from over 100 meters away.,False,null
PUBG: BATTLEGROUNDS,Nade King Master,Kill 50 players with grenades.,False,null
PUBG: BATTLEGROUNDS,Nade King Expert,Kill 30 players with grenades.,False,null
PUBG: BATTLEGROUNDS,Nade King Novice,Kill 10 players with grenades.,False,null
PUBG: BATTLEGROUNDS,Long and Winding Road,Kill 1000 players by any means.,False,null
PUBG: BATTLEGROUNDS,Collateral Damage,Kill 100 players by any means.,False,null
PUBG: BATTLEGROUNDS,Devil Inside Me,Kill 10 players by any means.,False,null
PUBG: BATTLEGROUNDS,Blood on My Hands,Kill a player by any means.,False,null
PUBG: BATTLEGROUNDS,The First Rule Is…,Kill 20 players with bare hands.,False,null
PUBG: BATTLEGROUNDS,Killing Spree,Kill at least 4 players in a single match.,False,null
PUBG: BATTLEGROUNDS,Trigonometry Involved,Headshot and kill 10 enemy players with a sniper rifle.,False,null
PUBG: BATTLEGROUNDS,"Okay, Now I'm Ready","Equip a Lv.3 Helmet, Military Vest, and Backpack in 10 matches.",False,null
PUBG: BATTLEGROUNDS,First Blood,Get the first kill of a match.,False,null
PUBG: BATTLEGROUNDS,Shoot the Knee,Kill 10 players with the crossbow.,False,null
PUBG: BATTLEGROUNDS,"First Come, First Served",Loot 50 items from the carepackage.,False,null
PUBG: BATTLEGROUNDS,Agent 48,Kill 50 players with suppressed weapons.,False,null
PUBG: BATTLEGROUNDS,"Now You See Me, Now You Don't",Equip a ghillie suit for the first time.,False,null
PUBG: BATTLEGROUNDS,Airborne,Jump out from an airplane 101 times.,False,null
PUBG: BATTLEGROUNDS,Fury Road,Kill 10 players with a gun while in a vehicle.,False,null
PUBG: BATTLEGROUNDS,Guardian Angel,Revive a knocked-downed teammate.,False,null
PUBG: BATTLEGROUNDS,Ghost,Equip a suppressed weapon in every weapon slot. Let's find out which weapon is suppressed!,False,null
PUBG: BATTLEGROUNDS,Don't Pan Me Bro!,Kill another player with the frying pan.,False,null
PUBG: BATTLEGROUNDS,Fast and Furious,Kill 10 players by hitting them with a vehicle.,False,null
PUBG: BATTLEGROUNDS,You Complete Me,Wear the outfit of a dead player.,False,null
PUBG: BATTLEGROUNDS,Cruising with the Enemy,Get into a vehicle where an enemy player is already in.,False,null
PUBG: BATTLEGROUNDS,Health Junkie,Charge your boost gauge to the max with energy drink and painkiller overdose.,False,null
Shinehill,Acquaintance,Meet the villagers,True,2024-10-19 17:17:55
Shinehill,Cleaner,Remove trash from the site,False,null
Shinehill,Beginning Farmer,Harvest the first harvest,False,null
Shinehill,Entrepreneur,"Accumulate 5,000 coins",False,null
Shinehill,Rich,"Accumulate 30,000 coins",False,null
Shinehill,Furry friend,Pet an animal,False,null
Shinehill,New friends,Reach friendship level 30 with all villagers,False,null
Shinehill,Treasure Island,Find treasures on the island,False,null
Shinehill,Novice Chef,Cook a dish for the first time,False,null
Shinehill,Home Sweet Home,Welcome to Shinehill,True,2024-10-19 16:55:19
Shinehill,Quid pro quo,UFOs always pay their debts,False,null
Shinehill,Dancer,Light up the party,False,null
Shinehill,Dizziness,This is my drink!,False,null
Shinehill,Menace to society,no description available,False,null
Shinehill,Sweet tooth,no description available,False,null
Shinehill,Mega fishing rod,no description available,False,null
Shinehill,Real alien,no description available,False,null
Shinehill,Secret entrance,no description available,False,null
Shinehill,Call home,no description available,False,null
Shinehill,Employee of the Year,no description available,False,null
Shinehill,Snake Tamer,no description available,False,null
Shinehill,Goodbye weeds,no description available,False,null
Shinehill,Everyone's favorite,Reach friendship level 80 with all villagers,False,null
Shinehill,Shall we go fishing?,Get a fishing rod,True,2024-10-19 17:13:05
Shinehill,Wonderland,no description available,False,null
Shinehill,Business relations,Negotiate with the snail,False,null
Shinehill,Berserk,It's better not to make him angry,False,null
Shinehill,Hedgehogs' friend,Feed the hedgehog,True,2024-10-19 17:20:07
Shinehill,A delicate problem,no description available,False,null
Shinehill,Giant,Get pumpkin seeds,False,null
Shinehill,Capybara,Her name is Chocolate,False,null
Shinehill,Repair,Renovate the house,False,null
Shinehill,Where is the tax office?,Make a house of gold,False,null
Shinehill,Recipe book,Open all recipes,False,null
Shinehill,Shipwreck,no description available,True,2024-10-19 16:53:28
Shinehill,Get your tentacles away from me,no description available,False,null
Shinehill,Big black kitty,no description available,False,null
Shinehill,Pure water,no description available,False,null
Shinehill,Don't look down the well,no description available,False,null
Shinehill,The apocalypse is canceled,no description available,False,null
Shinehill,First kiss,First kiss on a date,False,null
Shinehill,Teleport,Feels a little tingly,False,null
Lost Ark,We're All Buddies!,Join a guild,False,null
Lost Ark,Part of the Team,Participate in a Guild Raid,False,null
Lost Ark,Hand in Hand,Complete 10 Co-op Quests,False,null
Lost Ark,Heroes Are Never Alone,Complete Co-op Quests with a total of 150 players,False,null
Lost Ark,Don't Fear the Reaper,Clear a Chaos Gate without dying,False,null
Lost Ark,Invincible Army,Clear Chaos Gate without anyone dying,False,null
Lost Ark,Adventurer of Yudia,Complete 10% of Adventurer's Tome: Yudia,False,null
Lost Ark,Adventurer of West Luterra,Complete 10% of Adventurer's Tome: West Luterra,False,null
Lost Ark,Adventurer of East Luterra,Complete 10% of Adventurer's Tome: East Luterra,False,null
Lost Ark,Adventurer of Anikka,Complete 10% of Adventurer's Tome: Anikka,False,null
Lost Ark,Adventurer of Arthetine,Complete 10% of Adventurer's Tome: Arthetine,False,null
Lost Ark,Adventurer of North Vern,Complete 10% of Adventurer's Tome: North Vern,False,null
Lost Ark,Adventurer of Tortoyk,Complete 10% of Adventurer's Tome: Tortoyk,False,null
Lost Ark,Adventurer of Shushire,Complete 10% of Adventurer's Tome: Shushire,False,null
Lost Ark,Complete Walking All the World,Complete 100% of any Adventurer's Tome,False,null
